CB Captura,EAN MUNI,Producto,Factor de ConversiÛn
16000446830,16000446830,Barras Nature Valley Crunchy con Avenga Integral y Miel 12 Piezas 252 g,1
36731135513,36731135513,Hojuelas Quaker de Avena Integral 475 g,1
7500478021314,7500478021314,Cereal Quaker en Polvo con Avena con Cocoa Sin Az˙car 300 g,1
16000446847,16000446847,Barras Nature Valley Trail Mix de Granola Suave 12 Piezas 210 g,1
17501058636420,17501058636420,AlÌmento LÌquido Carnation Base Vegetal Origen de Almendra 750 ml,1
38000147999,38000147999,"Barras Special K de Cacahuate, Ar·ndanos, Pasas y Almendras 165 g",1
38000148026,38000148026,Barras Special K de Cacahuate Sabor Chocolate Obscuro y Almendras 165 g,1
7501058623096,7501058623096,#N/A,1
7501000909759,7501000909759,Papilla Gerber Junior Frutas Mixtas Etapa 4 Pouch 120 g,1
7501000909728,7501000909728,Papilla Gerber Junior Manzana Guayaba y Pl·tano Etapa 4 Pouch 120 g,1
7501000909742,7501000909742,Papilla Gerber Junior Pera Mango Etapa 4 Pouch 120 g,1
75003456,75003456,Papilla Gerber Frutas Tropicales Etapa 2 113 g,1
7501058614131,7501058614131,Papilla Gerber Junior Durazno Etapa 4 Pouch 110 g,1
7501058614124,7501058614124,Papilla Gerber Junior Mango Etapa 4 Pouch 110 g,1
7501058614322,7501058614322,Papilla Gerber Junior Manzana Etapa 4 Pouch 110 g,1
7501000910397,7501000910397,Papilla Gerber Guayaba Etapa 2 113 g,1
75013400,75013400,Papilla Gerber Cosecha Natural Manzana Etapa 1 71 g,1
75013332,75013332,Papilla Gerber Cosecha Natural Pera Etapa 1 71 g,1
75015374,75015374,Papilla Gerber Cosecha Natural Mango Etapa 1 71 g,1
75013363,75013363,Papilla Gerber Cosecha Natural Durazno Etapa 1 71 g,1
7501058635372,7501058635372,Papilla Gerber Comidita Casera JamÛn y Verduras Etapa 2 113 g,1
7501058651112,7501058651112,Papilla Gerber Junior Manzana Mango Etapa 4 Pouch 95 g,1
7506475102476,7506475102476,Papilla Gerber Cosecha Natural Durazno Etapa 2 100 g,1
7506475102483,7506475102483,Papilla Gerber Cosecha Natural Ciruela Pasa Etapa 2 100 g,1
7506475102490,7506475102490,Papilla Gerber Cosecha Natural Frutas Mixtas Etapa 2 100 g,1
7506475102469,7506475102469,Papilla Gerber Cosecha Natural Mango Etapa 2 100 g,1
7506475102421,7506475102421,Papilla Gerber Cosecha Natural Manzana Etapa 2 100 g,1
7506475102506,7506475102506,Papilla Gerber Cosecha Natural Pl·tano Etapa 2 100 g,1
7506475102537,7506475102537,"Papilla Gerber Comidita Casera Pollo, Verduras y Arroz Etapa 2 100 g",1
7506475102520,7506475102520,"Papilla Gerber Comidita Casera Res, Verduras y Arroz Etapa 2 100 g",1
7506475102513,7506475102513,Papilla Gerber Cosecha Natural Zanahoria Etapa 2 100 g,1
7501058656339,7501058656339,"Cereal Gerber Infantil 4 Cereales (Avena, Arroz, Trigo y Cebada) 270 g",1
750-017-001-001,750-017-001-001,Filete de Tilapia  Peso Aprox 220 g,1
750-017-001-002,750-017-001-002,Filete de Salmon  Lomo Corte Reina Peso Aprox. 190 g,1
750-017-001-003,750-017-001-003,At˙n  MedallÛn Nacional Peso Aprox 190 g,1
750-017-001-004,750-017-001-004,Camaron de Pacotilla   250 g,1
750-017-001-005,750-017-001-005,CamarÛn  Mediano 21/25 250 g,1
7501055374571,7501055374571,Crema Santa Clara  420 ml,1
75003463,75003463,#N/A,1
7501055900060,7501055900060,Leche Alpura Vaquitas Chocolate 1 l,1
7501024595792,7501024595792,"Chocolates con Leche, Leche y Almendras y Amargo Hershey¬¥s Kisses Regalo 172.9 g",1
7501024599318,7501024599318,Chocolates con Leche Hershey¬¥s Hearts EdiciÛn Limitada 85.5 g,1
7502271912103,7502271912103,Chocolates con Leche con Cacahuate M&M's Regalo 119 g,1
7501024595761,7501024595761,Chocolates Cookies 'N' Creme & Milk Hershey¬¥s Kisses Regalo 84.3 g,1
7501024599301,7501024599301,Chocolates Hershey¬¥s Hearts EdiciÛn Limitada 123 g,1
7501024595785,7501024595785,Chocolates con Leche y Amargo Hershey¬¥s Kisses Regalo 127.4 g,1
7501024595426,7501024595426,Chocolates Hershey¬¥s Kisses Lava Cake 110 g,1
750102459575,750102459575,Chocolates con Leche Hershey¬¥s Kisses  45.8 g,1
800050023601,800050023601,Chocolates Ferrero Rocher CorazÛn 25 g,1
7898024395072,7898024395072,Chocolates Ferrero Rocher Caja CorazÛn 100 g,1
7502271912240,7502271912240,Chocolates Snickers MilkyWay Surtido 26.5 g,1
75014339,75014339,Salsa de Tomate Catsup Del Monte Squeeze 220 g,1
82000006336,82000006336,#N/A,1
7501055914814,7501055914814,Yoghurt Alpura Bebible con PiÒa Coco 220 g,1
7501055914838,7501055914838,Yoghurt Alpura Bebible con Durazno 220 g,1
7501055914821,7501055914821,Yoghurt Alpura Bebible con  Manzana 220 g,1
7501055914807,7501055914807,#N/A,1
7500462700782,7500462700782,Papas Yumi Caseras Sabor Sal 45 g,1
7500462700799,7500462700799,Papas Yumi Caseras Sabor Adobo 45 g,1
7500463297700,7500463297700,Papas Yumi Caseras Sabor Queso 45 g,1
7500463297717,7500463297717,Papas Yumi Caseras Sabor Sal 90 g,1
7500463297724,7500463297724,Papas Yumi Caseras Sabor Adobo 90 g,1
7500463297731,7500463297731,Papas Yumi Caseras Sabor Queso 90 g,1
7501055303786,7501055303786,Refresco Fresca Toronja 600 ml,1
7501055303885,7501055303885,Refresco Fresca Toronja 2 l,1
7501055339983,7501055339983,Refresco Sidral Mundet Manzana 600 ml,1
7501055340040,7501055340040,Refresco Sidral Mundet Manzana Light 600 ml,1
7501055303878,7501055303878,Refresco Fanta Naranja 2 l,1
7501055305650,7501055305650,Refresco Sprite Lima-LimÛn 2 l,1
75003166,75003166,Jugo Boing Mediano de Fresa 500 ml,1
75003104,75003104,Jugo Boing De Mango Mediano 500 ml,1
75003180,75003180,Jugo Boing Uva 500 ml,1
7503029942823,7503029942823,Bistec de Cerdo  Rebanado Congelado 500 g,1
7503029942830,7503029942830,Molida de Cerdo  Congelada 500 g,1
7503029942908,7503029942908,Molida de Res   500 g,1
7503029942847,7503029942847,Pastor  de Cerdo 500 g,1
7503029942854,7503029942854,Bistec de Res  Centro Rebanado 500 g,1
7503029942861,7503029942861,Bistec de Res  Gusneck Pulpa Blanca 500 g,1
7503029942717,7503029942717,Cecina de Res   500 g,1
7503029942878,7503029942878,Alitas de Pollo  Adobadas 500 g,1
7503029942885,7503029942885,Boneless de Pollo  Empanizadas 500 g,1
7503029942892,7503029942892,Papa Gajo  Sazonada 500 g,1
75003135,75003135,Jugo Boing de Guayaba Mediano 500 ml,1
82184042397,82184042397,#N/A,1
7501039400807,7501039400807,Jugo Boing de Mango Grande 1000 ml,1
7501039400814,7501039400814,Jugo Boing de Guayaba Grande 1000 ml,1
7501039400838,7501039400838,Jugo Boing de Manzana Grande 1000 ml,1
7501039400845,7501039400845,Jugo Boing de Fresa Grande 1000 ml,1
7501039400852,7501039400852,Jugo Boing de PiÒa Grande 1000 ml,1
7501039400630,7501039400630,Jugo Boing de Uva-Ar·ndano Grande 1000 ml,1
7501039400876,7501039400876,Jugo Boing de Naranja Grande 1000 ml,1
19836103809,19836103809,Jugo Boing de Fresa Botella 354 ml,1
19836103816,19836103816,Jugo Boing de Mango Botella 354 ml,1
19836103823,19836103823,Jugo Boing de Guayaba Botella 354 ml,1
19836103830,19836103830,Jugo Boing de Uva Botella 354 ml,1
19836103601,19836103601,Jugo Boing de Fresa Lata 340 ml,1
19836103618,19836103618,Jugo Boing de Mango Lata 340 ml,1
19836103625,19836103625,Jugo Boing de Guayaba Lata 340 ml,1
19836103632,19836103632,Jugo Boing de Manzana Lata 340 ml,1
893928002832,893928002832,Vino Bocelli Prossecco 750 ml,1
8032770291212,8032770291212,Vino Brut Sparkling Rose 750 ml,1
8410023095402,8410023095402,Ginebra Mom Love 700 ml,1
7503031470468,7503031470468,Baileys Baileys Shakeado Corajillo (4 Piezas De 100ml C/u Carajillo) 100 ml,1
5000299605950,5000299605950,Ginebra Beefeater London Pink Strawberry 700 ml,1
5000299618394,5000299618394,Ginebra Beefeater London Blackberry 700 ml,1
5000291026395,5000291026395,Ginebra Tanqueray Classic London Dry 750 ml con copa 750 ml,1
7312040552733,7312040552733,Vodka Absolut Sandia 750 ml,1
5900191016444,5900191016444,Licor Wyborowa Tamarindo 750 ml,1
7610113016534,7610113016534,Ron Bacardi Blanco ediciÛn Halloween 750 ml,1
7503023578325,7503023578325,Vino Tinto Chateau Domeq Vino tinto 750 ml,1
7503016596398,7503016596398,Mezcal Amar·s Verde 750 ml,1
7501461828163,7501461828163,Frijol  Media Oreja 250 g,1
7501461828170,7501461828170,Frijol  Ayocote Negro 500 g,1
7501461828187,7501461828187,Frijol  Mungo 500 g,1
7501461828194,7501461828194,Lenteja  Amarilla 500 g,1
7501461828200,7501461828200,Chicharo  Mitades 500 g,1
7501461828217,7501461828217,Cacao Nibs  Cacao Nibs 250 g,1
7501461828224,7501461828224,Nuez de la India  Grande 250 g,1
7501461828231,7501461828231,Pistache   Tostado con Sal 250 g,1
7501461828248,7501461828248,Nuez de la India  Tostada con Sal 250 g,1
7501461828255,7501461828255,Macadamia  Granillo 250 g,1
7501461828262,7501461828262,Te Tila  Tila  250 g,1
75001766,75001766,Jugo Boing de Fresa Chico 250 ml,1
7501039400821,7501039400821,Jugo Boing de Uva Grande 1000 ml,1
27506306215683,7506306215689,Gel EGO Tarro Control CaÌda 200 ml,12
97339024050,97339000054,Salsa Valentina PequeÒa 370 ml,24
10000075005440,75005443,Aceite 1-2-3 Vegetal Chica 500 ml,24
17501073411170,7501073411173,Chocolate Abuelita En Barra 540 g,24
39012033,97339000030,Salsa Valentina Grande 1000 ml,12
17501048100207,7501048100163,Aceite Cristal Vegetal 1 l,24
17501049967076,7501049967062,Cerveza Sol Clamato 473 ml,24
17501061622151,7501061696988,Cerveza Indio LatÛn 6pack 473 ml,24
17502218211730,7502218211733,Aceite Victoria Puro de Soya 850 ml,12
10744607102695,744607002691,Paloma New Mix con Tequila LatÛn 473 ml,24
17503028412584,7503028412587,Cerveza Carta Blanca LatÛn 6 pack 473 ml,24
17501039123024,7501039123027,Aceite Gran TradiciÛn Vegetal 900 ml,12
17501026004602,7501026004605,Detergente Roma Bolsa Grande 1000 g,10
17501055900036,7501055900039,Leche Alpura Entera 1 l,12
17501055901422,7501055901425,Leche Alpura Deslactosada 1 l,12
7501055910267,7501055910250,Leche Alpura Cl·sica 1.5 l,6
17501055910271,7501055910274,Leche Alpura Deslactosada 1.5 l,6
17501026004626,7501026004629,Detergente Roma Bolsa Chica 250 g,40
17506475104729,7501058617873,Leche Lechera Condensada 375 ml,48
17501026004619,7501026004612,Detergente Roma Bolsa Mediana 500 g,20
17501071307789,7501071307782,Frijol Isadora Bayo Refrito 430 g,24
17501026002356,75002343,Aceite 1-2-3 Vegetal Mediana 1 l,9
7501055900732,7501055900060,Leche Alpura Vaquitas Chocolate 1 l,12
79400300546,79400300546,Antitranspirante Rexona Clinical Sports Strength en Crema 48 g,1
7501053675502,7501053675502,Cooler ViÒa Real Blueberry 400 ml,1
7501055373437,7501055373437,Leche Santa Clara Entera 1 l,1
7500761,7500761,Refresco Coca Cola Botella 600 ml,1
750105530474,750105530474,Refresco Coca Cola Botella 3 l,1
5000196006133,5000196006133,Whisky Buchanan's 12 Pocket 200 ml,1
82184090473,82184090473,#N/A,1
82000000068,82000000068,Vodka Smirnoff  750 ml,1
7501025443979,7501025443979,Suavizante EnsueÒo Argan Mandarina 850 ml,1
7501058617873,7501058617873,Leche Lechera Condensada 375 ml,1
10823703800886,10823703800886,Aceite M·xima Vegetal 10 l,1
758104007905,758104007905,Agua LevitÈ De Sabor PiÒa Y Coco 1.4 l,1
7501008044278,7501008044278,Cereal Zucaritas Caja 665 g,1
75003159,75003159,Jugo Boing de Manzana Mediano 500 ml,1
7501072215208,7501072215208,Alimento para perros Purina Bonelo Adulto Carne 20 kg,1
7501072212313,7501072212313,Premios Caninos Alpo T BONZ Ribeye 128 g,1
7501072212320,7501072212320,Premios Caninos Alpo T BONZ Pollo 128 g,1
7501072212887,7501072212887,Premios Felinos Purina Felix Bocaditos 59.5 g,1
7501072213270,7501072213270,Premios Felinos Bonzo Pollo y Carne 60 g,1
7501072210890,7501072210890,Alimento para perros EXCELLENT Adulto Pollo 20 kg,1
7501072210814,7501072210814,Alimento para perros EXCELLENT Adulto 7.5 kg,1
7501072205384,7501072205384,Alimento para perros EXCELLENT Cachorros 4 kg,1
7501072210784,7501072210784,Alimento para perros EXCELLENT Cachorros 3.5 kg,1
7501072205421,7501072205421,Alimento para perros EXCELLENT Adulto 4 kg,1
7501024431960,7501024431960,Bolsas Biodegradables ProPets para Desechos 5 rollos,1
7501024423651,7501024423651,Pelota ProPets Jumbo 1 unid,1
7501024423637,7501024423637,Pelota ProPets Blanda con Cascabel 1 unid,1
7501024423644,7501024423644,Pelota ProPets Extradura con Cascabel 1 unid,1
7501024432196,7501024432196,Pelota ProPets Jumbo con Jaladera 1 unid,1
7503011678495,7503011678495,Premios Caninos DeliRicos Hueso chico 100 g,1
7503011678051,7503011678051,Premios Caninos DeliRicos Hueso chico 250 g,1
7503011678228,7503011678228,Premios Caninos DeliRicos Animalitos 100 g,1
7503011678501,7503011678501,Premios Caninos DeliRicos Hueso mediano 100 g,1
7500462946401,7500462946401,Premios Caninos  Higado de Res Mitz 65 g,1
7500462946418,7500462946418,Premios Caninos  Higado de Res Mitz 150 g,1
7503032489155,7503032489155,Premios Caninos  Patas de Pollo Mitz 10 unid,1
7501461828156,7501461828156,Garbanzo   250 g,1
7503001750569,7503001750569,Cacahuate JaponÈs Nakamura  150 g,1
7503001750040,7503001750040,Cacahuate JaponÈs Nakamura Sabor LimÛn 150 g,1
7503023445917,7503023445917,Cacahuate Nakamura Sabor Habanero 150 g,1
7503001750057,7503001750057,Cacahuate HolandÈs Nakamura Sabor Chile y LimÛn 150 g,1
7503033983263,7503033983263,Cacahuate EspaÒol Nakamura Sazonado con Sal de Mar 120 g,1
7503001750033,7503001750033,Cacahuate Nakamura Sabor Sal y LimÛn 120 g,1
7503001750026,7503001750026,Cacahuate Frito Nakamura Enchilado 120 g,1
7503023445931,7503023445931,Mezcla de Cacahuates Nakamura Cantinera 100 g,1
7503033983058,7503033983058,Barras Green Mountain de Granola con Frutos Secos Caja 6 piezas 150 g,1
7503023445481,7503023445481,Barras Green Mountain de Granola con Chispas de Chocolate Caja 6 piezas 144 g,1
7503033983041,7503033983041,Barras Green Mountain de Granola con Cobertura de Chocolate Caja 6 piezas 180 g,1
7503001750934,7503001750934,Barras Green Mountain con Nueces y Cobertura de Chocolate Caja 6 piezas 210 g,1
7503033983034,7503033983034,Barras Green Mountain de Cacahuate con Chispas de Chocolate Caja 6 piezas 210 g,1
7503033983065,7503033983065,Barras Green Mountain de Cacahuate con Trozos de Chocolate Amargo Caja 6 piezas 150 g,1
7503029942946,7503029942946,Hamburguesa de Res   500 g,1
7503029942939,7503029942939,Tender de Pollo  Empanizado 500 g,1
7503019697740,7503019697740,"Mezcla de Cacahuates Botanz Garbanzo Enchilado, Pepita de Calabaza Enchilada y Haba Frita 180 g",1
7503019697726,7503019697726,Mezcla de Cacahuates Botanz Pepita de Calabaza y Fritura de MaÌz 180 g,1
7503019697801,7503019697801,Cacahuate JaponÈs Botanz  180 g,1
7503019697702,7503019697702,Cacahuate HolandÈs Botanz Sabor Chile y LimÛn 180 g,1
7503019697689,7503019697689,Cacahuate Frito Botanz Enchilado 180 g,1
7501058652683,7501058652683,Cereal Corn Flakes sin Gluten 500 g,1
10000075002340,75002343,Aceite 1-2-3 Vegetal Mediana 1 l,1
7501003304919,750100333935,TÈ McCormick LimÛn 25 unid,1
7501055900077,7501055900749,Leche Alpura Vaquitas Fresa 1 l,1
27501032485041,750100362904,Cooler Caribe Cooler Fresa 300 ml,12
7501032485047,750100362904,Cooler Caribe Cooler Fresa 300 ml,1
27501032485058,7501032485054,Cooler Caribe Cooler Manzana Verde Kiwi 300 ml,12
27501032485096,7501032485016,Cooler Caribe Cooler Durazno 300 ml,12
17501018310100,7501018310103,Pasta La Moderna Spaghetti Corto 200 g,20
67506306238338,7506306238336,JabÛn Zest Aqua 150 g,72
1750102602,7501026028304,Detergente Roma Botella 1000 ml,12
7501058629135,7501058629128,CafÈ NescafÈ Cappuccino Pack 6 Sobres 120 g,1
7501079702817,7501017005611,PurÈ Del Fuerte De Tomate PequeÒo 210 g,1
7501003304889,750100333945,TÈ McCormick Hierbabuena 25 unid,1
41591236607,41594206607,Vaso Dart TÈrmico Pack #10 25 unid,1
7501007704302,750100770430,Servilletas PÈtalo Blancas 100 unid,1
7610113009390,7501008660171,Ron Bacardi Blanco 200 ml,1
7501048840250,7501035040311,Tequila Centenario Azul Baby Mango 700 ml,1
10080516135141,80516135144,Vino Riunite Lambrusco 750 ml,12
1750302357,7503023578301,Brandy Presidente Clasico 200 ml,24
7501035010116,7501035012036,Tequila Jose Cuervo Especial Reposado 695 ml,1
7610113009420,7501008611043,Ron Bacardi AÒejo 200 ml,1
7791540127168,40250000030,Vino Las Moras Malbec 750 ml,1
27501035015207,7501035015203,Vodka Oso Negro  1000 ml,12
27501048810301,7501048810307,Tequila Gran Centenario Plata 700 ml,12
7791540127106,40250000010,Vino Las Moras Sauvignon 750 ml,1
7501048810208,750104810208,Tequila Gran Centenario Reposado 700 ml,1
7503023578707,7503023578349,Brandy Azteca de Oro  700 ml,1
50196135,50196265,Whisky Black & White  700 ml,1
17506195100230,7506195100233,Crema Dental Crest Complete 4En1 50 ml,24
17501027293470,7501027293473,Desodorante Obao Roll On Hombre Audaz 65 g,24
14005808803016,40056808803019,Crema De Tocador Nivea Normal 250 ml,15
17509546073788,7509546073781,Desodorante Stefano Aerosol Midnight 113 g,12
37501035900265,7501035900264,Desodorante Stefano Roll On Black 50 ml,12
17506192501030,7506192501033,Shampoo Savile Rizos Radiantes/Linaza 750 ml,12
17509546073764,7509546073767,Desodorante Stefano Aerosol Black 113 g,12
17506192504062,7506192504065,Crema Para Peinar Savile Liso Keratina 300 ml,12
17506192504468,7506192504461,Crema Para Peinar Savile Rizo Aceite Argan 300 ml,12
17501839191681,7509552909678,Crema Para Peinar Fructis Stop CaÌda 300 ml,12
27501086454130,7501086454136,Cepillo Dental Pro Plus Anticaries 2 Pz,36
17501001170285,7501001170288,Shampoo Pantene 2En1 Cl·sico 200 ml,12
17506192506158,7506192506151,Crema Para Peinar Savile Liso Col·geno 300 ml,12
27506306210527,7506306210523,Shampoo Sedal Co-Creations Argan 340 ml,12
17506192506165,7506192506168,Crema Para Peinar Savile Rizo Col·geno 300 ml,12
27503606215409,7506306215405,Crema Para Peinar Savile Rizo Leche De Coco 300 ml,12
17506192505540,7506192505543,Crema Para Peinar Savile Rizo Aceite Biotina 300 ml,12
17506192505526,7506192505529,Crema Para Peinar Savile Antiesponjado Biotina 300 ml,12
17506339343851,3014260014445,Cepillo Dental ORAL-B Complete Limpieza Superior #40 2 unid,36
27506306204694,7506306204829,Shampoo Sedal HidrataciÛn Ligera 340 ml,12
27506306204960,7506306204966,Shampoo Sedal Brillo/Suavidad 340 ml,12
17506192506141,7506192506144,Crema Para Peinar Savile Antiesponjado Col·geno 300 ml,12
17509546072750,7509546072753,Shampoo Caprice Control Quiebre 750 ml,12
17501056360419,7501056360412,Talco Rexona Efficient 100 g,12
27501006559174,7501006559002,Palomitas ACT II Naturales 80 g,84
27501006559181,7501006559019,Palomitas ACT II Mantequilla 80 g,84
17501017004291,7501017004294,Frijol La CosteÒa Negro 560 g,12
17501017005007,7501017005000,JalapeÒos Enteros La CosteÒa Enlatados Medianos En Vinagre 220 g,48
17501017005618,7501017005611,PurÈ Del Fuerte De Tomate PequeÒo 210 g,24
17501003184075,7501003184078,Miel Carlota De Abeja PequeÒa 300 g,12
27501023606646,7501023606642,At˙n Nair En Agua 130 g,24
17501003127607,7501003127600,Salsa Herdez Verde Botella 240 g,12
37501001604319,7501001604318,Salsa Crosse & Blackwell Inglesa 145 g,12
97339024067,97339000061,Salsa Valentina Negra PequeÒa 370 ml,24
17501003123210,7501003123213,ChampiÒÛn Herdez Enlatados 186 g,24
17501001604155,7501001604110,Salsa MAGGI Jugo 200 ml,24
57501005181360,7501005181365,Sazonador Knorr 8 Cubos 1 unid,105
17501005105870,7501005105873,Arroz Knorr A La Poblana 155 g,12
17501003336122,7501003336125,Mermelada McCormick De Fresa En Frasco 270 g,24
17501059284385,7501059284388,Chocolate Morelia En Polvo 700 g,10
20633148100017,633148100013,Chile TajÌn En Polvo 142 g,12
17502223772257,7502223772250,Aceite Capullo Puro de Canola 840 ml,12
80005002578690,80051671,Crema Nutella De Avellana 200 g,12
17501017004369,7501017004362,Frijol La CosteÒa Bayo 560 g,12
27501023606639,7501023606635,At˙n Nair En Aceite 120 g,24
17501071301459,7501071301452,Arroz Verde Valle S˙per Extra 1000 g,10
